locator_id	volume	chapter	internal_cbz_image_filename	sequential_page_index	printed_page_if_verified	short_japanese_anchor	panel_spread_description	evidence_type	linked_claim_ids	linked_specialist_document	verification_status	locator_priority	source_evidence_id	claim_linkage_basis	confidence	verification_note
AOT-LOC-33-032	V33	Ch133	page0113	113			Reiner/Annie/Mikasa appeal through shared guilt and relationship; Mikasa asks Eren to return.		AOT-FSCR-C015;AOT-FSCR-C019	AOT_03_MIKASA_ACKERMAN_LOVE_AGENCY_HOME_AND_MEMORY.md;AOT_05_REINER_BRAUN_ROLE_IDENTITY_GUILT_RECOGNITION_AND_SURVIVAL.md	CANONICAL_DEEP_READING_LOCATOR	P0	AOT_V33_E032	DIRECT_FSCR		
AOT-LOC-33-035	V33	Ch133	page0118	118			Eren distinguishes taking freedom from the world from leaving his friends' freedom intact.		AOT-FSCR-C002;AOT-FSCR-H001;AOT-FSCR-H006	AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_14_FREEDOM_AUTONOMY_PERSONHOOD_INHERITANCE_AND_RESPONSIBILITY.md	CANONICAL_DEEP_READING_LOCATOR	P0	AOT_V33_E035	DIRECT_FSCR		
AOT-LOC-33-036	V33	Ch133	page0119	119		Eren frames both sides as free to pursue opposed convictions and reduces resolution to `戦え`.			AOT-FSCR-C002;AOT-FSCR-H001	AOT_14_FREEDOM_AUTONOMY_PERSONHOOD_INHERITANCE_AND_RESPONSIBILITY.md	CANONICAL_DEEP_READING_LOCATOR	P0	AOT_V33_E036	DIRECT_FSCR		
AOT-LOC-33-039	V33	Ch133	page0127	127			Annie remembers father and broader relationships; “too late” state is saturated with attachment, not emptiness.		AOT-FSCR-C013;AOT-FSCR-C026;AOT-FSCR-M008	AOT_09_104TH_WARRIORS_AND_GENERATIONAL_ENSEMBLE_BELONGING_BETRAYAL_AND_REPAIR.md;AOT_15_CHILDHOOD_HOME_FAMILY_ORDINARY_LIFE_AND_THE_FUTURE.md	CANONICAL_DEEP_READING_LOCATOR	P0	AOT_V33_E039	DIRECT_FSCR		
AOT-LOC-33-040	V33	Ch133	page0129	129			Falco infers possible Beast-derived flight from Zeke fluid/memory; Annie states control risk; Kiyomi accepts experimental risk.		AOT-FSCR-C005;AOT-FSCR-C007;AOT-FSCR-C028;AOT-FSCR-C031;AOT-FSCR-M010	AOT_01_SERIES_ARCHITECTURE_VOLUME_PROGRESSION_AND_MASTER_THESIS.md;AOT_09_104TH_WARRIORS_AND_GENERATIONAL_ENSEMBLE_BELONGING_BETRAYAL_AND_REPAIR.md;AOT_11_WAR_STRATEGY_LOGISTICS_TECHNOLOGY_AND_DETERRENCE.md;AOT_13_TITANS_PATHS_BODY_MEMORY_INHERITANCE_AND_PERSONHOOD_ONTOLOGY.md;AOT_14_FREEDOM_AUTONOMY_PERSONHOOD_INHERITANCE_AND_RESPONSIBILITY.md	CANONICAL_DEEP_READING_LOCATOR	P0	AOT_V33_E040	DIRECT_FSCR		
AOT-LOC-33-041	V33	Ch133	page0133	133			Marleyan/Eldian families share train; parents locate children as current stakes; Karina regrets making Reiner a Warrior.		AOT-FSCR-C027	AOT_14_FREEDOM_AUTONOMY_PERSONHOOD_INHERITANCE_AND_RESPONSIBILITY.md	CANONICAL_DEEP_READING_LOCATOR	P0	AOT_V33_E041	DIRECT_FSCR		
AOT-LOC-33-043	V33	Ch134	page0144	144			Ch134 global civilian montage broadens Rumbling victims beyond one nation/social category.		AOT-FSCR-C003;AOT-FSCR-C026;AOT-FSCR-C027	AOT_14_FREEDOM_AUTONOMY_PERSONHOOD_INHERITANCE_AND_RESPONSIBILITY.md;AOT_15_CHILDHOOD_HOME_FAMILY_ORDINARY_LIFE_AND_THE_FUTURE.md	CANONICAL_DEEP_READING_LOCATOR	P0	AOT_V33_E043	DIRECT_FSCR		
AOT-LOC-33-044	V33	Ch134	page0149	149			Civilian mass is driven to cliff edge by Wall Titans; people fall as Rumbling advances.		AOT-FSCR-C003	AOT_15_CHILDHOOD_HOME_FAMILY_ORDINARY_LIFE_AND_THE_FUTURE.md	CANONICAL_DEEP_READING_LOCATOR	P0	AOT_V33_E044	DIRECT_FSCR		
AOT-LOC-33-046	V33	Ch134	page0155	155			Fort Salta officer assigns responsibility to adults and identifies cultivated hatred/island-devil politics as causal machinery.		AOT-FSCR-C003;AOT-FSCR-C018;AOT-FSCR-C022;AOT-FSCR-C027	AOT_10_STATES_EMPIRE_NATIONALISM_LEGITIMACY_AND_POLITICAL_VIOLENCE.md;AOT_14_FREEDOM_AUTONOMY_PERSONHOOD_INHERITANCE_AND_RESPONSIBILITY.md;AOT_15_CHILDHOOD_HOME_FAMILY_ORDINARY_LIFE_AND_THE_FUTURE.md;AOT_16_RELATIONSHIPS_LOVE_LOYALTY_RECOGNITION_BETRAYAL_AND_NONPOSSESSION.md	CANONICAL_DEEP_READING_LOCATOR	P0	AOT_V33_E046	DIRECT_FSCR		
AOT-LOC-33-047	V33	Ch134	page0159	159			Officer vows not to repeat same errors if a future remains and calls for an end to mutual hatred; parents reflect.		AOT-FSCR-C003	AOT_15_CHILDHOOD_HOME_FAMILY_ORDINARY_LIFE_AND_THE_FUTURE.md	CANONICAL_DEEP_READING_LOCATOR	P0	AOT_V33_E047	DIRECT_FSCR		
AOT-LOC-33-050	V33	Ch134	page0181	181			Coalition jumps, Reiner transforms against Beast-shaped Titan, and final challenge asks where Eren's freedom actually is.		AOT-FSCR-C002;AOT-FSCR-C007	AOT_01_SERIES_ARCHITECTURE_VOLUME_PROGRESSION_AND_MASTER_THESIS.md;AOT_14_FREEDOM_AUTONOMY_PERSONHOOD_INHERITANCE_AND_RESPONSIBILITY.md	CANONICAL_DEEP_READING_LOCATOR	P0	AOT_V33_E050	DIRECT_FSCR		
AOT-LOC-34-005	V34	Ch135	page0027-page0032	27-32			Reiner/Jean/Connie/Mikasa/Levi rescue-combat network prevents one-body savior framing		AOT-FSCR-C007;AOT-FSCR-C015;AOT-FSCR-C028;AOT-FSCR-C031	AOT_01_SERIES_ARCHITECTURE_VOLUME_PROGRESSION_AND_MASTER_THESIS.md;AOT_05_REINER_BRAUN_ROLE_IDENTITY_GUILT_RECOGNITION_AND_SURVIVAL.md;AOT_11_WAR_STRATEGY_LOGISTICS_TECHNOLOGY_AND_DETERRENCE.md;AOT_14_FREEDOM_AUTONOMY_PERSONHOOD_INHERITANCE_AND_RESPONSIBILITY.md	CANONICAL_DEEP_READING_LOCATOR	P0	AOT_V34_E005	DIRECT_FSCR		
AOT-LOC-34-008	V34	Ch135	page0045-page0048	45-48			Falco's flying Jaw arrives with Annie/Gabi, converting V33 Beast-derived hypothesis into demonstrated capability		AOT-FSCR-C005;AOT-FSCR-C007;AOT-FSCR-C008;AOT-FSCR-C028;AOT-FSCR-C031;AOT-FSCR-M010	AOT_01_SERIES_ARCHITECTURE_VOLUME_PROGRESSION_AND_MASTER_THESIS.md;AOT_09_104TH_WARRIORS_AND_GENERATIONAL_ENSEMBLE_BELONGING_BETRAYAL_AND_REPAIR.md;AOT_11_WAR_STRATEGY_LOGISTICS_TECHNOLOGY_AND_DETERRENCE.md;AOT_13_TITANS_PATHS_BODY_MEMORY_INHERITANCE_AND_PERSONHOOD_ONTOLOGY.md;AOT_14_FREEDOM_AUTONOMY_PERSONHOOD_INHERITANCE_AND_RESPONSIBILITY.md	CANONICAL_DEEP_READING_LOCATOR	P0	AOT_V34_E008	DIRECT_FSCR		
AOT-LOC-34-010	V34	Ch136	page0057-page0063	57-63			Annie reenters battle after V33 motive collapse, demonstrating state change after new information/viable rescue path		AOT-FSCR-C005;AOT-FSCR-C013;AOT-FSCR-C025;AOT-FSCR-M008	AOT_09_104TH_WARRIORS_AND_GENERATIONAL_ENSEMBLE_BELONGING_BETRAYAL_AND_REPAIR.md;AOT_13_TITANS_PATHS_BODY_MEMORY_INHERITANCE_AND_PERSONHOOD_ONTOLOGY.md;AOT_14_FREEDOM_AUTONOMY_PERSONHOOD_INHERITANCE_AND_RESPONSIBILITY.md	CANONICAL_DEEP_READING_LOCATOR	P0	AOT_V34_E010	DIRECT_FSCR		
AOT-LOC-34-011	V34	Ch136	page0064-page0070	64-70			Levi remains cognitively operational despite severe body-state constraints; current capability must remain state-indexed		AOT-FSCR-C008;AOT-FSCR-C010;AOT-FSCR-C028;AOT-FSCR-C031;AOT-FSCR-M005	AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md;AOT_11_WAR_STRATEGY_LOGISTICS_TECHNOLOGY_AND_DETERRENCE.md;AOT_14_FREEDOM_AUTONOMY_PERSONHOOD_INHERITANCE_AND_RESPONSIBILITY.md	CANONICAL_DEEP_READING_LOCATOR	P0	AOT_V34_E011	DIRECT_FSCR		
AOT-LOC-34-013	V34	Ch136	page0078-page0084	78-84			Armin's internal self-reproach intensifies under inability to meet inherited command responsibility		AOT-FSCR-C012;AOT-FSCR-C020;AOT-FSCR-M003	AOT_04_ARMIN_ARLERT_KNOWLEDGE_IMAGINATION_DIALOGUE_AND_RESPONSIBILITY.md;AOT_14_FREEDOM_AUTONOMY_PERSONHOOD_INHERITANCE_AND_RESPONSIBILITY.md	CANONICAL_DEEP_READING_LOCATOR	P0	AOT_V34_E013	DIRECT_FSCR		
AOT-LOC-34-017	V34	Ch137	page0103-page0105	103-105		Armin recalls race toward hill tree; warm wind/falling leaves; `生まれてきたんじゃないか` tied to ordinary play	Ch137 `p0103-p0105 — Armin recalls race toward hill tree; warm wind/falling leaves; `生まれてきたんじゃないか` tied to ordinary play		AOT-FSCR-C007;AOT-FSCR-C020;AOT-FSCR-C027;AOT-FSCR-C028;AOT-FSCR-C032;AOT-FSCR-H003;AOT-FSCR-H009;AOT-FSCR-M003;AOT-FSCR-M009	AOT_01_SERIES_ARCHITECTURE_VOLUME_PROGRESSION_AND_MASTER_THESIS.md;AOT_04_ARMIN_ARLERT_KNOWLEDGE_IMAGINATION_DIALOGUE_AND_RESPONSIBILITY.md;AOT_06_ZEKE_JAEGER_FAMILY_SALVATION_ANTINATALISM_AND_INSTRUMENTAL_REASON.md;AOT_14_FREEDOM_AUTONOMY_PERSONHOOD_INHERITANCE_AND_RESPONSIBILITY.md;AOT_15_CHILDHOOD_HOME_FAMILY_ORDINARY_LIFE_AND_THE_FUTURE.md	CANONICAL_DEEP_READING_LOCATOR	P0	AOT_V34_E017	DIRECT_FSCR		
AOT-LOC-34-018	V34	Ch137	page0106-page0107	106-107		books, squirrel, market, and `何でもない一瞬` become evidence that non-instrumental moments can be deeply valuable			AOT-FSCR-C020;AOT-FSCR-C027;AOT-FSCR-C032;AOT-FSCR-M009	AOT_04_ARMIN_ARLERT_KNOWLEDGE_IMAGINATION_DIALOGUE_AND_RESPONSIBILITY.md;AOT_06_ZEKE_JAEGER_FAMILY_SALVATION_ANTINATALISM_AND_INSTRUMENTAL_REASON.md;AOT_14_FREEDOM_AUTONOMY_PERSONHOOD_INHERITANCE_AND_RESPONSIBILITY.md;AOT_15_CHILDHOOD_HOME_FAMILY_ORDINARY_LIFE_AND_THE_FUTURE.md	CANONICAL_DEEP_READING_LOCATOR	P0	AOT_V34_E018	DIRECT_FSCR		
AOT-LOC-34-019	V34	Ch137	page0107-page0109	107-109			leaf appears to Zeke as baseball; Armin distinguishes personal value from reproductive necessity		AOT-FSCR-C020;AOT-FSCR-C027;AOT-FSCR-C032;AOT-FSCR-M009	AOT_04_ARMIN_ARLERT_KNOWLEDGE_IMAGINATION_DIALOGUE_AND_RESPONSIBILITY.md;AOT_06_ZEKE_JAEGER_FAMILY_SALVATION_ANTINATALISM_AND_INSTRUMENTAL_REASON.md;AOT_14_FREEDOM_AUTONOMY_PERSONHOOD_INHERITANCE_AND_RESPONSIBILITY.md;AOT_15_CHILDHOOD_HOME_FAMILY_ORDINARY_LIFE_AND_THE_FUTURE.md	CANONICAL_DEEP_READING_LOCATOR	P0	AOT_V34_E019	DIRECT_FSCR		
AOT-LOC-34-020	V34	Ch137	page0108-page0111	108-111			Zeke remembers Ksaver catch: throwing/receiving/repeating without larger purpose; ordinary relation revises total theory		AOT-FSCR-C020;AOT-FSCR-C027;AOT-FSCR-C028;AOT-FSCR-C032;AOT-FSCR-H003;AOT-FSCR-H009	AOT_04_ARMIN_ARLERT_KNOWLEDGE_IMAGINATION_DIALOGUE_AND_RESPONSIBILITY.md;AOT_14_FREEDOM_AUTONOMY_PERSONHOOD_INHERITANCE_AND_RESPONSIBILITY.md;AOT_15_CHILDHOOD_HOME_FAMILY_ORDINARY_LIFE_AND_THE_FUTURE.md	CANONICAL_DEEP_READING_LOCATOR	P0	AOT_V34_E020	DIRECT_FSCR		
AOT-LOC-34-021	V34	Ch137	page0112-page0118	112-118			past shifters gather/assist through Paths; retained postmortem connection is shown but full metaphysics remains bounded		AOT-FSCR-C004;AOT-FSCR-C016;AOT-FSCR-C029;AOT-FSCR-M007	AOT_09_104TH_WARRIORS_AND_GENERATIONAL_ENSEMBLE_BELONGING_BETRAYAL_AND_REPAIR.md;AOT_13_TITANS_PATHS_BODY_MEMORY_INHERITANCE_AND_PERSONHOOD_ONTOLOGY.md	CANONICAL_DEEP_READING_LOCATOR	P0	AOT_V34_E021	DIRECT_FSCR		
AOT-LOC-34-022	V34	Ch137	page0119-page0124	119-124			Zeke voluntarily emerges/exposes himself after value revision; greets Levi before decapitation		AOT-FSCR-C007;AOT-FSCR-C010;AOT-FSCR-C017;AOT-FSCR-M005;AOT-FSCR-M009	AOT_01_SERIES_ARCHITECTURE_VOLUME_PROGRESSION_AND_MASTER_THESIS.md;AOT_06_ZEKE_JAEGER_FAMILY_SALVATION_ANTINATALISM_AND_INSTRUMENTAL_REASON.md;AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md;AOT_16_RELATIONSHIPS_LOVE_LOYALTY_RECOGNITION_BETRAYAL_AND_NONPOSSESSION.md	CANONICAL_DEEP_READING_LOCATOR	P0	AOT_V34_E022	DIRECT_FSCR		
AOT-LOC-34-023	V34	Ch137	page0125-page0129	125-129			Levi kills Zeke and Rumbling stops; mission objective and personal hostility align, preventing clean revenge isolation		AOT-FSCR-C010;AOT-FSCR-C017;AOT-FSCR-M005	AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md;AOT_16_RELATIONSHIPS_LOVE_LOYALTY_RECOGNITION_BETRAYAL_AND_NONPOSSESSION.md	CANONICAL_DEEP_READING_LOCATOR	P0	AOT_V34_E023	DIRECT_FSCR		
AOT-LOC-34-027	V34	Ch138	page0149-page0156	149-156			source organism emits gas; nearby Subjects transform into pure Titans, including coalition family/comrades		AOT-FSCR-C004	AOT_13_TITANS_PATHS_BODY_MEMORY_INHERITANCE_AND_PERSONHOOD_ONTOLOGY.md	CANONICAL_DEEP_READING_LOCATOR	P0	AOT_V34_E027	DIRECT_FSCR		
AOT-LOC-34-028	V34	Ch138	page0157-page0164	157-164			Annie/Reiner/Pieck fight amid transformed comrades; bodily category reimposition does not erase person-level history		AOT-FSCR-C004;AOT-FSCR-C015	AOT_05_REINER_BRAUN_ROLE_IDENTITY_GUILT_RECOGNITION_AND_SURVIVAL.md;AOT_13_TITANS_PATHS_BODY_MEMORY_INHERITANCE_AND_PERSONHOOD_ONTOLOGY.md	CANONICAL_DEEP_READING_LOCATOR	P0	AOT_V34_E028	DIRECT_FSCR		
AOT-LOC-34-029	V34	Ch138	page0165-page0170	165-170			Mikasa headache/crisis peaks as Eren remains active threat and former solution set collapses		AOT-FSCR-C002;AOT-FSCR-C007;AOT-FSCR-C017;AOT-FSCR-C019;AOT-FSCR-M002;AOT-FSCR-M011	AOT_01_SERIES_ARCHITECTURE_VOLUME_PROGRESSION_AND_MASTER_THESIS.md;AOT_03_MIKASA_ACKERMAN_LOVE_AGENCY_HOME_AND_MEMORY.md;AOT_14_FREEDOM_AUTONOMY_PERSONHOOD_INHERITANCE_AND_RESPONSIBILITY.md;AOT_16_RELATIONSHIPS_LOVE_LOYALTY_RECOGNITION_BETRAYAL_AND_NONPOSSESSION.md;AOT_20_REFERENCE_MATRICES_COUNTERREADINGS_CONTRADICTIONS_AND_OPEN_QUESTIONS.md	CANONICAL_DEEP_READING_LOCATOR	P0	AOT_V34_E029	DIRECT_FSCR		
AOT-LOC-34-030	V34	Ch138	page0171-page0174	171-174			Mikasa enters cabin/long-dream experience; desire to return home opens alternate relational path		AOT-FSCR-C019	AOT_03_MIKASA_ACKERMAN_LOVE_AGENCY_HOME_AND_MEMORY.md	CANONICAL_DEEP_READING_LOCATOR	P0	AOT_V34_E030	DIRECT_FSCR		
AOT-LOC-34-031	V34	Ch138	page0175-page0176	175-176			cabin Eren explains escape together and political cost: friends abandoned, Paradis invasion approaching, four-year private life		AOT-FSCR-C019	AOT_03_MIKASA_ACKERMAN_LOVE_AGENCY_HOME_AND_MEMORY.md	CANONICAL_DEEP_READING_LOCATOR	P0	AOT_V34_E031	DIRECT_FSCR		
AOT-LOC-34-032	V34	Ch138	page0177-page0178	177-178			Eren asks Mikasa to discard scarf, forget him, and become free after his death		AOT-FSCR-C019	AOT_03_MIKASA_ACKERMAN_LOVE_AGENCY_HOME_AND_MEMORY.md	CANONICAL_DEEP_READING_LOCATOR	P0	AOT_V34_E032	DIRECT_FSCR		
AOT-LOC-34-033	V34	Ch138	page0179-page0182	179-182			Mikasa returns to battle, retains/wraps scarf, and acts with concise apology/refusal rather than emotional erasure		AOT-FSCR-C019	AOT_03_MIKASA_ACKERMAN_LOVE_AGENCY_HOME_AND_MEMORY.md	CANONICAL_DEEP_READING_LOCATOR	P0	AOT_V34_E033	DIRECT_FSCR		
AOT-LOC-34-034	V34	Ch138	page0183-page0188	183-188			Mikasa uses Levi opening, decapitates Eren inside mouth and kisses him; Ymir observes; love and lethal opposition coexist		AOT-FSCR-C002;AOT-FSCR-C007;AOT-FSCR-C012;AOT-FSCR-C017;AOT-FSCR-C019;AOT-FSCR-C025;AOT-FSCR-C028;AOT-FSCR-M002;AOT-FSCR-M011	AOT_01_SERIES_ARCHITECTURE_VOLUME_PROGRESSION_AND_MASTER_THESIS.md;AOT_03_MIKASA_ACKERMAN_LOVE_AGENCY_HOME_AND_MEMORY.md;AOT_14_FREEDOM_AUTONOMY_PERSONHOOD_INHERITANCE_AND_RESPONSIBILITY.md;AOT_16_RELATIONSHIPS_LOVE_LOYALTY_RECOGNITION_BETRAYAL_AND_NONPOSSESSION.md;AOT_20_REFERENCE_MATRICES_COUNTERREADINGS_CONTRADICTIONS_AND_OPEN_QUESTIONS.md	CANONICAL_DEEP_READING_LOCATOR	P0	AOT_V34_E034	DIRECT_FSCR		
AOT-LOC-34-035	V34	Ch139	page0190-page0192	190-192			Eren admits table cruelty was intended distancing but messily executed; confirms alliance-hero political plan and ~80% death scale		AOT-FSCR-C001;AOT-FSCR-C009;AOT-FSCR-C011;AOT-FSCR-C024;AOT-FSCR-C030;AOT-FSCR-H004;AOT-FSCR-H006;AOT-FSCR-H010;AOT-FSCR-M001	AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_10_STATES_EMPIRE_NATIONALISM_LEGITIMACY_AND_POLITICAL_VIOLENCE.md;AOT_12_RACE_MEMORY_HISTORY_PROPAGANDA_AND_ENEMY_CONSTRUCTION.md;AOT_14_FREEDOM_AUTONOMY_PERSONHOOD_INHERITANCE_AND_RESPONSIBILITY.md;AOT_16_RELATIONSHIPS_LOVE_LOYALTY_RECOGNITION_BETRAYAL_AND_NONPOSSESSION.md	CANONICAL_DEEP_READING_LOCATOR	P0	AOT_V34_E035	DIRECT_FSCR		
AOT-LOC-34-036	V34	Ch139	page0193-page0196	193-196			Eren describes Ymir's continuing attachment to Fritz as love while explicitly denying full access to Ymir's deepest mind		AOT-FSCR-C024;AOT-FSCR-C025;AOT-FSCR-C029;AOT-FSCR-C030	AOT_12_RACE_MEMORY_HISTORY_PROPAGANDA_AND_ENEMY_CONSTRUCTION.md;AOT_13_TITANS_PATHS_BODY_MEMORY_INHERITANCE_AND_PERSONHOOD_ONTOLOGY.md;AOT_14_FREEDOM_AUTONOMY_PERSONHOOD_INHERITANCE_AND_RESPONSIBILITY.md	CANONICAL_DEEP_READING_LOCATOR	P0	AOT_V34_E036	DIRECT_FSCR		
AOT-LOC-34-037	V34	Ch139	page0197-page0198	197-198			Eren identifies Mikasa's choice/result as a known destination while admitting he did not know her exact action		AOT-FSCR-C024	AOT_12_RACE_MEMORY_HISTORY_PROPAGANDA_AND_ENEMY_CONSTRUCTION.md	CANONICAL_DEEP_READING_LOCATOR	P0	AOT_V34_E037	DIRECT_FSCR		
AOT-LOC-34-038	V34	Ch139	page0198-page0199	198-199			Eren describes Founder temporal collapse and is causally implicated in Dina bypassing Bertolt/moving toward Carla; mechanism remains elliptical		AOT-FSCR-C001;AOT-FSCR-C002;AOT-FSCR-C024;AOT-FSCR-C029;AOT-FSCR-C030;AOT-FSCR-H001;AOT-FSCR-H004;AOT-FSCR-M001	AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_12_RACE_MEMORY_HISTORY_PROPAGANDA_AND_ENEMY_CONSTRUCTION.md;AOT_13_TITANS_PATHS_BODY_MEMORY_INHERITANCE_AND_PERSONHOOD_ONTOLOGY.md;AOT_14_FREEDOM_AUTONOMY_PERSONHOOD_INHERITANCE_AND_RESPONSIBILITY.md	CANONICAL_DEEP_READING_LOCATOR	P0	AOT_V34_E038	DIRECT_FSCR		
AOT-LOC-34-039	V34	Ch139	page0200-page0204	200-204		Armin/Eren intimacy exposes jealousy, possessiveness, shame, `死にたくねぇ`, and desire to stay with friends alongside wish for Mikasa's happiness			AOT-FSCR-C001;AOT-FSCR-C017;AOT-FSCR-M001	AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_16_RELATIONSHIPS_LOVE_LOYALTY_RECOGNITION_BETRAYAL_AND_NONPOSSESSION.md	CANONICAL_DEEP_READING_LOCATOR	P0	AOT_V34_E039	DIRECT_FSCR		
AOT-LOC-34-040	V34	Ch139	page0205-page0207	205-207		Eren says he would likely have flattened the world even without knowing friends would stop him; `やりたかったんだ` supplies irreducible desire layer	Ch139 `p0205-p0207 — Eren says he would likely have flattened the world even without knowing friends would stop him; `やりたかったんだ` supplies irreducible desire layer		AOT-FSCR-C001;AOT-FSCR-C002;AOT-FSCR-C024;AOT-FSCR-H001;AOT-FSCR-H004;AOT-FSCR-H006;AOT-FSCR-M001	AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_12_RACE_MEMORY_HISTORY_PROPAGANDA_AND_ENEMY_CONSTRUCTION.md;AOT_14_FREEDOM_AUTONOMY_PERSONHOOD_INHERITANCE_AND_RESPONSIBILITY.md	CANONICAL_DEEP_READING_LOCATOR	P0	AOT_V34_E040	DIRECT_FSCR		
AOT-LOC-34-041	V34	Ch139	page0207-page0209	207-209		Eren plans memory suppression until death; Armin calls act `最悪の過ち`, accepts burden, and Eren entrusts humanity's future to Armin	Ch139 `p0207-p0209 — Eren plans memory suppression until death; Armin calls act `最悪の過ち`, accepts burden, and Eren entrusts humanity's future to Armin		AOT-FSCR-C002;AOT-FSCR-C009;AOT-FSCR-C011;AOT-FSCR-C012;AOT-FSCR-C018;AOT-FSCR-C020;AOT-FSCR-H001;AOT-FSCR-H002;AOT-FSCR-H009;AOT-FSCR-M003;AOT-FSCR-M011	AOT_04_ARMIN_ARLERT_KNOWLEDGE_IMAGINATION_DIALOGUE_AND_RESPONSIBILITY.md;AOT_14_FREEDOM_AUTONOMY_PERSONHOOD_INHERITANCE_AND_RESPONSIBILITY.md;AOT_16_RELATIONSHIPS_LOVE_LOYALTY_RECOGNITION_BETRAYAL_AND_NONPOSSESSION.md;AOT_20_REFERENCE_MATRICES_COUNTERREADINGS_CONTRADICTIONS_AND_OPEN_QUESTIONS.md	CANONICAL_DEEP_READING_LOCATOR	P0	AOT_V34_E041	DIRECT_FSCR		
AOT-LOC-34-042	V34	Ch139	page0210-page0216	210-216			memories return after Eren's death; Mikasa/Armin recognize prior visits; Titan power disappears and transformed people return human		AOT-FSCR-C004;AOT-FSCR-C005;AOT-FSCR-C006;AOT-FSCR-C025;AOT-FSCR-C027;AOT-FSCR-C029	AOT_13_TITANS_PATHS_BODY_MEMORY_INHERITANCE_AND_PERSONHOOD_ONTOLOGY.md;AOT_14_FREEDOM_AUTONOMY_PERSONHOOD_INHERITANCE_AND_RESPONSIBILITY.md	CANONICAL_DEEP_READING_LOCATOR	P0	AOT_V34_E042	DIRECT_FSCR		
AOT-LOC-34-043	V34	Ch139	page0217-page0222	217-222			Reiner/Annie/Gabi/Falco/Connie family and memory resolutions; Karina welcomes end of Armor status rather than lost Warrior privilege		AOT-FSCR-C005;AOT-FSCR-C013;AOT-FSCR-C015;AOT-FSCR-C025;AOT-FSCR-C026;AOT-FSCR-C032;AOT-FSCR-M004;AOT-FSCR-M010;AOT-FSCR-M012	AOT_05_REINER_BRAUN_ROLE_IDENTITY_GUILT_RECOGNITION_AND_SURVIVAL.md;AOT_09_104TH_WARRIORS_AND_GENERATIONAL_ENSEMBLE_BELONGING_BETRAYAL_AND_REPAIR.md;AOT_13_TITANS_PATHS_BODY_MEMORY_INHERITANCE_AND_PERSONHOOD_ONTOLOGY.md;AOT_14_FREEDOM_AUTONOMY_PERSONHOOD_INHERITANCE_AND_RESPONSIBILITY.md;AOT_15_CHILDHOOD_HOME_FAMILY_ORDINARY_LIFE_AND_THE_FUTURE.md;AOT_20_REFERENCE_MATRICES_COUNTERREADINGS_CONTRADICTIONS_AND_OPEN_QUESTIONS.md	CANONICAL_DEEP_READING_LOCATOR	P0	AOT_V34_E043	DIRECT_FSCR		
AOT-LOC-34-044	V34	Ch139	page0219-page0221	219-221			Levi sees fallen Survey Corps, asks whether they saw the conclusion, salutes; Sasha apparition smiles toward Jean/Connie		AOT-FSCR-C010;AOT-FSCR-C021;AOT-FSCR-H010;AOT-FSCR-M005	AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md;AOT_10_STATES_EMPIRE_NATIONALISM_LEGITIMACY_AND_POLITICAL_VIOLENCE.md	CANONICAL_DEEP_READING_LOCATOR	P0	AOT_V34_E044	DIRECT_FSCR		
