locator,spine_ordinal,printed_page,image_member,image_sha256,review_method,reviewer,disposition,content_summary,evidence_ids,reason,uncertainties,named_or_identified_subjects,census_note
UAG:s0317,317,319,OPS/images/08_X10000_000062_1_319_001.jpg,8b2757239b7a7a21d855f3a2342577f9dc5ef7435523672b363e0bbb48e79422,VISUAL_ORIGINAL_IMAGE,literary,REVIEWED_MATERIAL,"Fifth editor Imamura Takuaki begins aroundV36 Endeavor/AFO through conclusion. Horikoshi jokingly competed with RuriDragon by making Endeavor breathe fire, an uncommunicated production joke. Shoji prejudice dialogue considered for real-world harms and reader perspective. Dense first-anniversary cast art, volume extras and deadline strain. Bakugo death announced with revival already planned; real-world one-to-one-and-a-half-year estimate and emergency-professional consultation continue318.",SUP-UAG-317-01; SUP-UAG-317-02,"All labeled dialogue and displayed panels read from original images, including alternative plans, precise hedges, punctuation and speaker-specific interpretation. Reported external advice is not certified beyond its stated conditional production role.",,Endeavor; All For One; Shoji Mezo; Class A; Bakugo Katsuki; Shigaraki Tomura; Himiko Toga,Explicitly named or visually identifiable diegetic subjects noted during original-image review; collective labels do not enumerate unshown members. Real contributors and organizations are excluded from individual counts.
UAG:s0318,318,,OPS/images/08_X10000_000062_1_320_001.jpg,2b961d96ba08b1d7a9b19947e174f86a5a58b935213b8e9bc6358e55394c7a4f,VISUAL_ORIGINAL_IMAGE,literary,REVIEWED_MATERIAL,"Conditional emergency-advice conclusion; Toga survival/prison expectation revised, three-hour alternatives, forest blood-syringe disappearance hint rejected on stated responsibility ground; chosen death and final punctuation revision. Horikoshi’s concern that final adult armor could negate prior story; all editors’ early gathering/reassurance. Reprinted430 collective airborne ending and its extending-hand caption remain the existing narrative witness.",SUP-UAG-317-02; SUP-UAG-318-01; SUP-UAG-318-02; SUP-UAG-318-03,"All labeled dialogue and displayed panels read from original images, including alternative plans, precise hedges, punctuation and speaker-specific interpretation. Reported external advice is not certified beyond its stated conditional production role.",,Bakugo Katsuki; Edgeshot; Himiko Toga; Uraraka Ochako; Midoriya Izuku; Class A; Todoroki Shoto; Iida Tenya; Asui Tsuyu; Yaoyorozu Momo; Jiro Kyoka; Kaminari Denki; Kirishima Eijiro; Ashido Mina; Mineta Minoru; Tokoyami Fumikage; Shoji Mezo; Ojiro Mashirao; Sero Hanta; Koda Koji; Sato Rikido; Hagakure Toru; Shinso Hitoshi,Explicitly named or visually identifiable diegetic subjects noted during original-image review; collective labels do not enumerate unshown members. Real contributors and organizations are excluded from individual counts.
UAG:s0319,319,,OPS/images/08_X10000_000062_1_321_001.jpg,9bd5ee19e9e6d25f006417e96c1126d416e3b8c7eb9fad2496ee661e26cc0f66,VISUAL_ORIGINAL_IMAGE,literary,REVIEWED_MATERIAL,"Special one-shot opens: school-uniform Eri carrying guitar/cat-paw manju visits the staffroom, greets Aizawa and All Might as vice-principal; Present Mic and Snipe also appear. The gift is from Shino/Mandalay, thanking staff for Kota. Aizawa explains absent Midoriya has finished today’s work; Eri is disappointed because she wanted to see him. No printed folio or chapter number.",SUP-UAG-319-01,"Every panel, bubble, broadcast graphic and sequential relation read from the original five-page comic in ascending order. Local speaker knowledge, reported plans and completed visible acts distinguished.",,Eri; Aizawa Shota; Present Mic; Snipe; All Might; Mandalay; Kota Izumi; Midoriya Izuku,Explicitly named or visually identifiable diegetic subjects noted during original-image review; collective labels do not enumerate unshown members. Real contributors and organizations are excluded from individual counts.
UAG:s0320,320,,OPS/images/08_X10000_000062_1_322_001.jpg,931dd47c084f679ac113e4a071348b938a8bd6c838aacc30020409ca8c72938f,VISUAL_ORIGINAL_IMAGE,literary,REVIEWED_MATERIAL,"Mic notices guitar and describes weekend debut/invited Midoriya excitement/Jiro schedule effort. Eri refuses a conspicuous on-street congratulation or use of Deku/Lemillion fame; invited heroes will watch from a building above. Aizawa understands public recognition could overwhelm her first performance, names her approach stoic, and corrects her playful mispronunciation. Cementoss, the square-headed figure in the last panel, notices television.",SUP-UAG-320-01,"Every panel, bubble, broadcast graphic and sequential relation read from the original five-page comic in ascending order. Local speaker knowledge, reported plans and completed visible acts distinguished.",,Eri; Present Mic; Aizawa Shota; Midoriya Izuku; Togata Mirio; Jiro Kyoka; Cementoss,Explicitly named or visually identifiable diegetic subjects noted during original-image review; collective labels do not enumerate unshown members. Real contributors and organizations are excluded from individual counts.
UAG:s0321,321,,OPS/images/08_X10000_000062_1_323_001.jpg,d6f1bb1e17e0fd637a8ab936e0e5c87010ffecdbcb4548d70284fd0ed0f3987f,VISUAL_ORIGINAL_IMAGE,literary,REVIEWED_MATERIAL,"Cementoss points to the staffroom TV. Unnamed female presenter says the new second-half-year chart was announced yesterday, praises continued encouragement after power loss and armored return alongside teaching; segment continues322. Visible TV graphics include Tokyo22°C and16:35 but no calendar date. Aizawa watches; no other character identified from a guessed cropped face.",SUP-UAG-321-01,"Every panel, bubble, broadcast graphic and sequential relation read from the original five-page comic in ascending order. Local speaker knowledge, reported plans and completed visible acts distinguished.",,Cementoss; Unnamed television presenter; Midoriya Izuku; Aizawa Shota,Explicitly named or visually identifiable diegetic subjects noted during original-image review; collective labels do not enumerate unshown members. Real contributors and organizations are excluded from individual counts.
UAG:s0322,322,,OPS/images/08_X10000_000062_1_324_001.jpg,cfd23ae65f7ea65809affecb20cda786b27b6d3d79ebac9463f845c487250570,VISUAL_ORIGINAL_IMAGE,literary,REVIEWED_MATERIAL,"Broadcast announces One For All Hero DekuNo.4 and DynamightNo.5, asks if Deku inspired the latter and says both approach Lemillion/Shoto/Mt.Lady. It shows Deku/Bakugo/Shoto traveling together to a scene while teasing about teaching/remedial work. Back in staffroom Eri notes Midoriya is even busier; Aizawa/Mic/Snipe/All Might/Cementoss watch. Broadcast speculation and praise remain in-world speech.",SUP-UAG-321-01; SUP-UAG-322-01; SUP-UAG-323-01,"Every panel, bubble, broadcast graphic and sequential relation read from the original five-page comic in ascending order. Local speaker knowledge, reported plans and completed visible acts distinguished.",,Midoriya Izuku; Bakugo Katsuki; Todoroki Shoto; Togata Mirio; Mt. Lady; Eri; Aizawa Shota; Present Mic; Snipe; All Might; Unnamed television presenter; Cementoss,Explicitly named or visually identifiable diegetic subjects noted during original-image review; collective labels do not enumerate unshown members. Real contributors and organizations are excluded from individual counts.
UAG:s0323,323,,OPS/images/08_X10000_000062_1_325_001.jpg,87a488ef0c678920ec7dca41c12004cbce5ec5124d44fc8d5f7301758cf1345c,VISUAL_ORIGINAL_IMAGE,literary,REVIEWED_MATERIAL,"One-shot closes with the flying armored Midoriya’s smiling profile on television above Eri, who strums her guitar and resolves to work hard too. The visual analogy links different activities, not physical co-presence. No printed folio or next-chapter promise.",SUP-UAG-323-01,"Every panel, bubble, broadcast graphic and sequential relation read from the original five-page comic in ascending order. Local speaker knowledge, reported plans and completed visible acts distinguished.",,Midoriya Izuku; Eri,Explicitly named or visually identifiable diegetic subjects noted during original-image review; collective labels do not enumerate unshown members. Real contributors and organizations are excluded from individual counts.
UAG:s0324,324,,OPS/images/08_X10000_000062_1_326_001.jpg,dfbdbb477a8f185e31b511fabd307dd0fce5922420ece19cdee31eace4c43d85,VISUAL_ORIGINAL_IMAGE,literary,REVIEWED_MATERIAL,"Signed THEあとがき: author explicitly chose a new Eri comic after V42 camera closure; joking scholarly exemption for a431-absent cast. Final fanbook retrospective album, thanks editorial production, released available information for enjoyment. Large smiling Eri guitar drawing forces narrow text layout, openly joked about.",SUP-UAG-324-01; SUP-UAG-324-02,"Complete original afterword, credit panel, colophon or cover apparatus visually read. Production roles, edition notices, illustration reuse and non-narrative framing explicitly distinguished.",,Eri,Explicitly named or visually identifiable diegetic subjects noted during original-image review; collective labels do not enumerate unshown members. Real contributors and organizations are excluded from individual counts.
UAG:s0325,325,327,OPS/images/08_X10000_000062_1_327_001.jpg,88faaf2dab9b05d77ce23cefac0c55b38e1788d0159d74b8cb8ec8ef2f1220ca,VISUAL_ORIGINAL_IMAGE,literary,REVIEWED_MATERIAL,"STAFF INTRODUCTION lists Horikoshi, historical assistants and five historical editors: Koike, Monji, 頼富, Taguchi, Imamura. Neda appears only in the historical assistant list. Printedfolio327 is visible. No fictional cast or newly attributed bonus author. ",SUP-UAG-325-01,"Complete original afterword, credit panel, colophon or cover apparatus visually read. Production roles, edition notices, illustration reuse and non-narrative framing explicitly distinguished.",,,Explicitly named or visually identifiable diegetic subjects noted during original-image review; collective labels do not enumerate unshown members. Real contributors and organizations are excluded from individual counts.
UAG:s0326,326,,OPS/images/08_X10000_000062_1_328_001.jpg,1aada94ff879dc4a230cb689e602a3b449e7580d0024f6fd96a7f9b5489164f5,VISUAL_ORIGINAL_IMAGE,literary,REVIEWED_MATERIAL,"Separate production-credit panels: Shueisha Jump Comics publishing editorial and Wedge editorial workers; Banana Grove Studio design; Weekly Shonen Jump assigned editor Imamura; Kyodo printing and Taiyodo cover printing. Playful hero-name aliases paired with real names, plus cooperation credits. Upper area is intentionally blank, lower credit panels fully read; no folio. ",SUP-UAG-325-01,"Complete original afterword, credit panel, colophon or cover apparatus visually read. Production roles, edition notices, illustration reuse and non-narrative framing explicitly distinguished.",,,Explicitly named or visually identifiable diegetic subjects noted during original-image review; collective labels do not enumerate unshown members. Real contributors and organizations are excluded from individual counts.
UAG:s0327,327,,OPS/images/08X10000000062024400_copyright.jpg,c88e047985abc4546fa987aa426325414fff033c1a74313bcbedbe2d3ceff70d,VISUAL_ORIGINAL_IMAGE,literary,REVIEWED_MATERIAL,"Digital colophon: My Hero Academia Final Fanbook Ultra Age, Horikoshi, copyright2025/2025, first/digital issue years2025, Shueisha publisher. Explicit digital reediting and copyright notice. No month/day, fictional events or item-level print/digital change log.",SUP-UAG-327-01,"Complete original afterword, credit panel, colophon or cover apparatus visually read. Production roles, edition notices, illustration reuse and non-narrative framing explicitly distinguished.",,,Explicitly named or visually identifiable diegetic subjects noted during original-image review; collective labels do not enumerate unshown members. Real contributors and organizations are excluded from individual counts.
UAG:s0328,328,,OPS/images/08_X10000_000062_3_ill_01_001.jpg,3a3ebd8bffc41b986d9c215b2d908df6b572c983649cf72311fe3a3edc1251eb,VISUAL_ORIGINAL_IMAGE,literary,REVIEWED_MATERIAL,"Extra Pages reproduce spine/jacket flap: tiny Midoriya portrait and a collage of Kaminari, Sero, Tokoyami, Shinso, Shoji, Hagakure, Mineta, Koda, Sato and further classmates around black branching shapes. Cover-release-time wording notice is explicit. No bonus dialogue or sequential action.",SUP-UAG-328-01,"Complete original afterword, credit panel, colophon or cover apparatus visually read. Production roles, edition notices, illustration reuse and non-narrative framing explicitly distinguished.",Tiny partial lower-edge flap portraits are not all securely identified; no material claim or individual model admission depends on an inferred identity.,Midoriya Izuku; Kaminari Denki; Sero Hanta; Tokoyami Fumikage; Shinso Hitoshi; Shoji Mezo; Hagakure Toru; Mineta Minoru; Koda Koji; Sato Rikido; Ojiro Mashirao,Explicitly named or visually identifiable diegetic subjects noted during original-image review; collective labels do not enumerate unshown members. Real contributors and organizations are excluded from individual counts.
UAG:s0329,329,,OPS/images/08_X10000_000062_3_ill_02_001.jpg,75440c664b81019675e0c5bbb2a1c2676ad8cce80be3688bf452f88eaeb005fd,VISUAL_ORIGINAL_IMAGE,literary,REVIEWED_MATERIAL,"Reproduced back-jacket/flap color design: armored Midoriya reaching to viewer, gold cape, teal/magenta dots, Ultra Age Final Fan Book title. Notice preserves publication-time wording. Same figure reused across packaging, not new event.",SUP-UAG-328-01,"Complete original afterword, credit panel, colophon or cover apparatus visually read. Production roles, edition notices, illustration reuse and non-narrative framing explicitly distinguished.",,Midoriya Izuku,Explicitly named or visually identifiable diegetic subjects noted during original-image review; collective labels do not enumerate unshown members. Real contributors and organizations are excluded from individual counts.
